[2019-12-05 10:11:59,677] DEBUG preRegister called. Server=com.sun.jmx.mbeanserver.JmxMBeanServer@5f150435, name=log4j:logger=state.change.logger (state.change.logger)
[2019-12-05 10:12:19,216] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-35 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,219] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,221] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-27 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,221] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-11 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,221] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-32 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,223] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-2 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,224] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-49 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,224] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-26 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,224] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-33 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,225] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-38 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,226] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-7 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,226] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-39 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,231] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-46 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,231] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-1 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,231] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition streams-wordcount-output-0 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,232] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-15 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,232] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-41 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,232] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-40 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,232] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-22 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,233] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-8 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,233] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-48 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,233] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-4 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,234] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-6 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,237] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-5 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,237] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-23 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,237] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-21 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,237] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-29 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,243] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-20 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,243] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-44 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,243] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-30 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,244] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-17 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,244] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-10 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,251] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-18 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,251] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-42 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,251] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-16 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,251] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-14 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,251] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-24 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,252] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-12 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,252] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-47 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,252] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-25 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,252] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-34 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,252] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-37 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,252] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-3 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,252] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-31 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,253] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-45 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,253] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-36 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,253] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-9 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,253] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-43 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,253] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-19 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,253] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-28 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,253] TRACE [Controller id=0 epoch=2] Changed state of replica 0 for partition __consumer_offsets-13 from OnlineReplica to OnlineReplica (state.change.logger)
[2019-12-05 10:12:19,254] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-49 (state.change.logger)
[2019-12-05 10:12:19,279] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-1 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-12 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-28 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-17 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-6 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-39 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-44 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-47 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-36 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-14 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-25 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-3 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-41 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-30 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-22 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-11 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-33 (state.change.logger)
[2019-12-05 10:12:19,280] TRACE [Controller id=0 epoch=2] Sending become-leader LeaderAndIsr request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=0, zkVersion=0, replicas=0, isNew=false) to broker 0 for partition __consumer_offsets-0 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-49 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-38 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-27 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-16 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition streams-wordcount-output-0 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-8 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-19 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-13 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-2 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-35 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-46 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-24 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-5 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-43 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-32 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-21 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-10 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-37 (state.change.logger)
[2019-12-05 10:12:19,282] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-48 (state.change.logger)
[2019-12-05 10:12:19,295] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-40 (state.change.logger)
[2019-12-05 10:12:19,295] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-29 (state.change.logger)
[2019-12-05 10:12:19,295] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-18 (state.change.logger)
[2019-12-05 10:12:19,295] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-7 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-23 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-34 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-45 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-26 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-4 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-15 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-42 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-20 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-31 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-9 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-1 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-12 (state.change.logger)
[2019-12-05 10:12:19,296] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-28 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-17 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-6 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-39 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-44 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-47 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-36 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-14 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-25 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-3 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-41 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-30 (state.change.logger)
[2019-12-05 10:12:19,297] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-22 (state.change.logger)
[2019-12-05 10:12:19,298] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-11 (state.change.logger)
[2019-12-05 10:12:19,298] TRACE [Controller id=0 epoch=2] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=0, leaderEpoch=0, isr=[0], zkVersion=0, replicas=[0], offlineReplicas=[]) to brokers Set(0) for partition __consumer_offsets-33 (state.change.logger)
